2010-02-22;22:00:00;0;87;992.6;-5.4
2010-02-22;23:00:00;0;86;992.2;-5.6
2010-02-23;00:00:00;0;85;991.9;-6.2
2010-02-23;01:00:00;0;85;991.6;-6.7
2010-02-23;02:00:00;0;85;991.5;-7
2010-02-23;03:00:00;0;84;991.4;-7.1
2010-02-23;04:00:00;0.1;84;991.2;-7.3
2010-02-23;05:00:00;0;84;991.4;-7.6
2010-02-23;06:00:00;0;85;991.8;-7.5
2010-02-23;07:00:00;0.1;87;992.4;-7.7
2010-02-23;08:00:00;0.1;86;993.1;-7.4
2010-02-23;09:00:00;0;83;993.7;-6.6
2010-02-23;10:00:00;0;79;994.4;-5.5
2010-02-23;11:00:00;0;74;995.2;-4.3
2010-02-23;12:00:00;0;72;996;-4.2
2010-02-23;13:00:00;0;71;996.8;-3.4
2010-02-23;14:00:00;0;68;997.5;-2.9
2010-02-23;15:00:00;0;68;997.9;-2.7
2010-02-23;16:00:00;0;76;998.7;-4.7
2010-02-23;17:00:00;0;86;999.6;-5.5
2010-02-23;18:00:00;0;91;1000.6;-4.9
2010-02-23;19:00:00;0;91;1000.7;-5.3
2010-02-23;20:00:00;0;92;1001.1;-5.5
2010-02-23;21:00:00;0;94;1001.7;-5.7
2010-02-23;22:00:00;0;93;1002.5;-5
2010-02-23;23:00:00;0;91;1003.2;-4.7
2010-02-24;00:00:00;0;93;1003.6;-4.8
2010-02-24;01:00:00;0;93;1004.2;-5.7
2010-02-24;02:00:00;0;93;1004.8;-8.5
2010-02-24;03:00:00;0;92;1005.3;-9.8
2010-02-24;04:00:00;0;94;1005.8;-7.1
2010-02-24;05:00:00;0;95;1006.4;-5.4
2010-02-24;06:00:00;0;96;1006.6;-4.5
2010-02-24;07:00:00;0;96;1007.1;-3.9
2010-02-24;08:00:00;0;94;1007.2;-3.2
2010-02-24;09:00:00;0;91;1007.6;-2.7
2010-02-24;10:00:00;0;88;1007.9;-2.1
2010-02-24;11:00:00;0;84;1008.3;-1.4
2010-02-24;12:00:00;0;78;1008.3;-0.1
2010-02-24;13:00:00;0;73;1008.1;0.2
2010-02-24;14:00:00;0;77;1008.4;-0.2
2010-02-24;15:00:00;0;79;1008.2;-0.5
2010-02-24;16:00:00;0;60;1008.5;-0.4
2010-02-24;17:00:00;0;65;1008.4;-1
2010-02-24;18:00:00;0;67;1008.4;-2.2
2010-02-24;19:00:00;0;69;1008;-3.1
2010-02-24;20:00:00;0;72;1007.8;-3.6
2010-02-24;21:00:00;0;74;1007.5;-4.1
2010-02-24;22:00:00;0;78;1007.5;-5.4
2010-02-24;23:00:00;0;76;1007.4;-5.6
2010-02-25;00:00:00;0;75;1007.3;-5
2010-02-25;01:00:00;0;74;1006.7;-4.2
2010-02-25;02:00:00;0;79;1005.8;-3.4
2010-02-25;03:00:00;0;81;1005;-3.2
2010-02-25;04:00:00;0;83;1004.2;-3.1
2010-02-25;05:00:00;0;82;1003.7;-2.6
2010-02-25;06:00:00;0;82;1003.1;-2.4
2010-02-25;07:00:00;0;83;1002.6;-1.9
2010-02-25;08:00:00;0;82;1002.4;-1.3
2010-02-25;09:00:00;0;82;1002;-0.7
2010-02-25;10:00:00;0;83;1001.7;-0.4
2010-02-25;11:00:00;0;89;1001.1;-0.4
2010-02-25;12:00:00;0.9;93;1000.3;-0.4
2010-02-25;13:00:00;1.3;94;999.6;-0.2
2010-02-25;14:00:00;2.3;95;999;0.1
2010-02-25;15:00:00;0.3;94;998.4;0.3
2010-02-25;16:00:00;0.2;94;997.9;0.5
2010-02-25;17:00:00;0.2;93;997.4;1
2010-02-25;18:00:00;0.1;93;997.1;1.3
2010-02-25;19:00:00;0;94;996.6;1.4
2010-02-25;20:00:00;0.5;94;996.3;1.5
2010-02-25;21:00:00;0.6;93;996;1.6
2010-02-25;22:00:00;0.1;93;995.5;1.6
2010-02-25;23:00:00;0;94;995;1.7
2010-02-26;00:00:00;0.2;95;994.5;1.9
2010-02-26;01:00:00;0.3;94;994.3;2.1
2010-02-26;02:00:00;0;94;993.8;2.2
2010-02-26;03:00:00;0;95;993.3;2.2
2010-02-26;04:00:00;0.2;96;993.1;2.3
2010-02-26;05:00:00;0.5;96;992.9;2.4
2010-02-26;06:00:00;0;97;993;2.5
2010-02-26;07:00:00;0;97;993;2.6
2010-02-26;08:00:00;0;96;993;3.1
2010-02-26;09:00:00;0;96;992.9;3.7
2010-02-26;10:00:00;0;94;992.8;4.6
2010-02-26;11:00:00;0;89;992.5;5.8
2010-02-26;12:00:00;0;88;992.3;5
2010-02-26;13:00:00;0;86;992;5.8
2010-02-26;14:00:00;0;84;991.9;5.9
2010-02-26;15:00:00;0;88;991.8;5.2
2010-02-26;16:00:00;0;90;991.8;4.6
2010-02-26;17:00:00;0;91;992;4.3
2010-02-26;18:00:00;0.1;91;992;3.6
2010-02-26;19:00:00;0;93;992.1;3.2
2010-02-26;20:00:00;0;94;991.8;2.9
2010-02-26;21:00:00;0;95;992.3;2.7
2010-02-26;22:00:00;0;95;992.4;2.5
2010-02-26;23:00:00;0;96;992.4;2.4
2010-02-27;00:00:00;0.1;96;992.4;2.4
2010-02-27;01:00:00;0;96;992.2;2.8
2010-02-27;02:00:00;0;96;991.9;3
2010-02-27;03:00:00;0;95;991.9;3
2010-02-27;04:00:00;0.1;95;992;2.7
2010-02-27;05:00:00;0;96;992.2;2.5
2010-02-27;06:00:00;1.4;95;992.4;2.4
2010-02-27;07:00:00;1.1;95;992.8;1.8
2010-02-27;08:00:00;0.1;96;993.1;1.8
2010-02-27;09:00:00;0;96;993.4;2
2010-02-27;10:00:00;0;94;993.6;2.7
2010-02-27;11:00:00;0;92;993.4;3
2010-02-27;12:00:00;0;91;993.2;3.2
2010-02-27;13:00:00;0;92;993.1;2.9
2010-02-27;14:00:00;0.1;95;993;2.6
2010-02-27;15:00:00;0;94;992.6;2.5
2010-02-27;16:00:00;0.1;94;992.5;2.3
2010-02-27;17:00:00;0.1;95;992.1;2
2010-02-27;18:00:00;0.1;95;992.1;1.9
2010-02-27;19:00:00;0.3;95;992.2;1.3
2010-02-27;20:00:00;0.4;96;992.4;0.8
2010-02-27;21:00:00;0.2;96;992.8;0.7
2010-02-27;22:00:00;0.1;97;993;0.6
2010-02-27;23:00:00;0;97;993.2;0.5
2010-02-28;00:00:00;0.1;97;993.4;0.5
2010-02-28;01:00:00;0;98;993.7;0.4
2010-02-28;02:00:00;0;98;993.7;0.5
2010-02-28;03:00:00;0;98;993.6;0.4
2010-02-28;04:00:00;0;98;993.8;0.4
2010-02-28;05:00:00;0;98;993.9;0.5
2010-02-28;06:00:00;0;98;994.2;0.6
2010-02-28;07:00:00;0;98;994.2;0.7
2010-02-28;08:00:00;0;98;994.1;1
2010-02-28;09:00:00;0;98;994.2;1.4
2010-02-28;10:00:00;0;98;994.1;2.2
2010-02-28;11:00:00;0;97;993.7;3.2
2010-02-28;12:00:00;0;96;992.9;3.1
2010-02-28;13:00:00;0;95;992.1;3
2010-02-28;14:00:00;0;95;991.3;3
2010-02-28;15:00:00;0;94;990.4;3.3
2010-02-28;16:00:00;0;93;990.2;3.3
2010-02-28;17:00:00;0;94;989.8;3.3
2010-02-28;18:00:00;0;94;989.1;3.2
2010-02-28;19:00:00;0;94;988.3;2.9
2010-02-28;20:00:00;0;93;987.8;3
2010-02-28;21:00:00;0;93;987;2.8
2010-02-28;22:00:00;0;93;986.6;2.7
2010-02-28;23:00:00;0;93;986.1;2.6
